province,day,S,E,I,R
Bamyan,166.25,1133.8641594500345,9.88728528219672,7.275810548319371,68790.8485447195
Bamyan,166.5,1133.7546850994042,9.69086133546087,7.131495533776838,68791.29875803142
Bamyan,166.75,1133.6473924785064,9.49833279847927,6.990033561576792,68791.7400411615
Bamyan,167.0,1133.5422380718803,9.309622732070464,6.851368623777152,68792.17257057234
Bamyan,167.25,1133.4391792131528,9.124655667308327,6.715445774067714,68792.59651934553
Bamyan,167.5,1133.3381740754792,8.94335758923128,6.582211116606998,68793.01205721874
Bamyan,167.75,1133.2391816706377,8.765655935432182,6.451611804891092,68793.4193505891
Bamyan,168.0,1133.1421618350212,8.591479579921504,6.323596022050459,68793.81856256307
Bamyan,168.25,1133.047075234967,8.420758846110841,6.198112986471387,68794.20985293252
Bamyan,168.5,1132.9538833075871,8.253425397514853,6.075112885534295,68794.59337840942
Bamyan,168.75,1132.862548245979,8.089412212161506,5.95454685822049,68794.9692926837
Bamyan,169.0,1132.773032999118,7.928653582417635,5.8363669949781425,68795.33774642355
Bamyan,169.25,1132.685301259696,7.771085098832393,5.720526321258545,68795.69888732028
Bamyan,169.5,1132.5993174703797,7.616643666789647,5.60697880325765,68796.05286005963
Bamyan,169.75,1132.5150467758144,7.4652674167765,5.495679293859038,68796.39980651361
Bamyan,170.0,1132.4324550014244,7.316895667287838,5.386583507505581,68796.73986582384
Bamyan,170.25,1132.351508653412,7.171468924826331,5.2796480201994465,68797.07317440162
Bamyan,170.5,1132.2721749103364,7.028928871896974,5.174830258290315,68797.39986595954
Bamyan,170.75,1132.1944216252336,6.8892183772653555,5.072088498814126,68797.72007149876
Bamyan,171.0,1132.1182172927774,6.752281433457688,4.971381832572949,68798.03391944125
Bamyan,171.25,1132.0435310207736,6.618063106426474,4.87267013009052,68798.34153574277
Bamyan,171.5,1131.9703325300734,6.486509535407296,4.775914041505621,68798.64304389308
Bamyan,171.75,1131.898592149306,6.35756792500421,4.681074989645249,68798.93856493612
Bamyan,172.0,1131.8282808130161,6.231186548000133,4.5881151655942185,68799.22821747346
Bamyan,172.25,1131.7593700425298,6.107314708413139,4.496997507295388,68799.51211774183
Bamyan,172.5,1131.691831912057,5.985902681001775,4.407685658848196,68799.79037974816
Bamyan,172.75,1131.625639047828,5.866901709796342,4.3201439694398225,68800.063115273
Bamyan,173.0,1131.5607646251365,5.750264003458651,4.234337489500606,68800.33043388199
Bamyan,173.25,1131.497182363486,5.635942731672575,4.150231962938545,68800.59244294198
Bamyan,173.5,1131.4348665185921,5.523892009558322,4.06779381837021,68800.84924765356
Bamyan,173.75,1131.3737918457286,5.41406683162661,3.9869901249043194,68801.10095119782
Bamyan,174.0,1131.3139335971855,5.306423067385658,3.9077885889945376,68801.34765474651
Bamyan,174.25,1131.2552675209452,5.2009174591845815,3.8301575527307223,68801.58945746721
Bamyan,174.5,1131.1977698538951,5.097507613814526,3.7540659841150785,68801.82645654824
Bamyan,174.75,1131.1414173219448,4.996152002852697,3.679483477497011,68802.05874719778
Bamyan,175.0,1131.0861871037287,4.896809896721204,3.606380209605037,68802.28642279001
Bamyan,175.25,1131.0320568253069,4.7994413554109405,3.5347269329686286,68802.50957488638
Bamyan,175.5,1130.9790045598422,4.704007227939771,3.4644949755036833,68802.7282932368
Bamyan,175.75,1130.9270088203305,4.6104691417649475,3.3956562306037954,68802.94266580738
Bamyan,176.0,1130.8760485638843,4.518789511756323,3.3281831621803146,68803.15277876225
Bamyan,176.25,1130.8261031597344,4.428931481589255,3.2620487657844466,68803.35871659296
Bamyan,176.5,1130.7771523798137,4.34085890711161,3.197226556882347,68803.56056215627
Bamyan,176.75,1130.7291763987569,4.25453635634376,3.1336905708551215,68803.75839667412
Bamyan,177.0,1130.68215578832,4.16992910076765,3.0714153555542785,68803.95229975543
Bamyan,177.25,1130.6360715204341,4.08700312290085,3.010375974453957,68804.14234938228
Bamyan,177.5,1130.5909049446657,4.0057250744938555,2.95054797931134,68804.3286220016
Bamyan,177.75,1130.546637772941,3.9260622493693784,2.891907391075657,68804.51119258668
Bamyan,178.0,1130.503252079545,3.8479825834180232,2.834430699884968,68804.69013463722
Bamyan,178.25,1130.460730297962,3.771454649478996,2.778094860895636,68804.86552019174
Bamyan,178.5,1130.419055220331,3.6964476585911665,2.7228772928299687,68805.03741982832
Bamyan,178.75,1130.3782099860844,3.6229314385865523,2.6687558643143494,68805.2059027111
Bamyan,179.0,1130.3381780611433,3.550876396802497,2.6157088678163753,68805.37103667432
Bamyan,179.25,1130.2989432373868,3.480253519157028,2.56371501896848,68805.53288822457
Bamyan,179.5,1130.2604896312291,3.41103436776956,2.5127534547064245,68805.69152254636
Bamyan,179.75,1130.2228016803012,3.3431910768097213,2.4628037284308686,68805.84700351453
Bamyan,180.0,1130.1858641411375,3.2766963480381164,2.413845807365941,68805.99939370353
Bamyan,180.25,1130.1496620656048,3.211523408229649,2.365860042988572,68806.14875448325
Bamyan,180.5,1130.1141807986794,3.1476460052568407,2.3188271681987453,68806.29514602793
Bamyan,180.75,1130.079405978121,3.0850384075289337,2.2727282968943383,68806.43862731753
Bamyan,181.0,1130.045323529746,3.023675396669644,2.227544917544775,68806.57925615611
Bamyan,181.25,1130.0119196704854,2.9635322734457654,2.183258897017841,68806.71708915912
Bamyan,181.5,1129.979180886313,2.904584817599145,2.1398524528693006,68806.8521818433
Bamyan,181.75,1129.947093926667,2.846809277932921,2.097308146233826,68806.98458864924
Bamyan,182.0,1129.9156458044495,2.7901823723115213,2.055608881824996,68807.11436294149
Bamyan,182.25,1129.8848237924856,2.7346812818312216,2.014737903221396,68807.24155702253
Bamyan,182.5,1129.8546154256494,2.6802836556308702,1.9746787952637759,68807.36622212353
Bamyan,182.75,1129.825008486809,2.6269675849935825,1.9354154664856518,68807.48840846178
Bamyan,183.0,1129.7959909955548,2.574711583194795,1.8969321347211978,68807.6081652866
Bamyan,183.25,1129.767551208183,2.5234945854752855,1.8592133270852564,68807.72554087933
Bamyan,183.5,1129.7396776161165,2.473295946361924,1.8222438778895957,68807.8405825597
Bamyan,183.75,1129.7123589446314,2.424095438400788,1.7860089266557149,68807.95333669038
Bamyan,184.0,1129.685584148673,2.375873244278752,1.7504939129797965,68808.06384869413
Bamyan,184.25,1129.6593423966174,2.328609927585983,1.7156845557987563,68808.17216312006
Bamyan,184.5,1129.6336230693948,2.2822864312626603,1.681566852256547,68808.27832364714
Bamyan,184.75,1129.608415760146,2.2368840770041336,1.6481270772554701,68808.38237308565
Bamyan,185.0,1129.5837102708372,2.1923845598522136,1.6153517788566476,68808.48435339051
Bamyan,185.25,1129.5594966145632,2.148769952494573,1.5832277812441877,68808.58430565176
Bamyan,185.5,1129.5357649988161,2.106022674915536,1.5517421633685173,68808.68227016296
Bamyan,185.75,1129.5125058218398,2.064125487897433,1.5208822542448794,68808.77828643608
Bamyan,186.0,1129.4897096726297,2.0230614930205997,1.4906356329533335,68808.87239320145
Bamyan,186.25,1129.4673673284597,1.9828141284755472,1.460990125349408,68808.96462841777
Bamyan,186.5,1129.4454697563715,1.943367172320886,1.4319338058011137,68809.05502926555
Bamyan,186.75,1129.4240081038276,1.9047047253011675,1.4034549853269933,68809.1436321856
Bamyan,187.0,1129.4029736894042,1.8668111941627417,1.375542199584791,68809.2304729169
Bamyan,187.25,1129.3823580027508,1.829671291582677,1.3481842088189513,68809.3155864969
Bamyan,187.5,1129.3621527038138,1.7932700348195387,1.3213699968357748,68809.39900726458
Bamyan,187.75,1129.3423496210453,1.7575927430318594,1.2950887684933834,68809.48076886748
Bamyan,188.0,1129.3229407510328,1.7226250365118403,1.2693299493075862,68809.5609042632
Bamyan,188.25,1129.3039182450461,1.6883528123957687,1.244083168102689,68809.6394457745
Bamyan,188.5,1129.285274407669,1.6547622422246657,1.2193382552321703,68809.71642509491
Bamyan,188.75,1129.267001696792,1.6218397719337847,1.1950852425708902,68809.79187328875
Bamyan,189.0,1129.2490927210122,1.5895721174204496,1.1713143600470075,68809.86582080155
Bamyan,189.25,1129.231540242106,1.5579462692803128,1.1480160387691698,68809.93829744989
Bamyan,189.5,1129.2143371648417,1.5269494742458762,1.125180897929988,68810.00933246303
Bamyan,189.75,1129.1974765312746,1.4965692249582785,1.102799737392619,68810.07895450642
Bamyan,190.0,1129.1809515207449,1.466793259967295,1.0808635376907672,68810.14719168164
Bamyan,190.25,1129.1647554490983,1.4376095623676146,1.059363458996421,68810.21407152958
Bamyan,190.5,1129.1488817675324,1.409006358091865,1.0382908394875061,68810.27962103493
Bamyan,190.75,1129.1333240618503,1.3809721144656804,1.0176371944484224,68810.34386662928
Bamyan,191.0,1129.1180760415793,1.3534955205790804,0.9973942021467256,68810.40683423574
Bamyan,191.25,1129.1031315390724,1.3265654856821634,0.9775537026590915,68810.46854927263
Bamyan,191.5,1129.088484509508,1.3001711391850417,0.9581076978712681,68810.52903665348
Bamyan,191.75,1129.0741290288158,1.2743018270784263,0.939048348716923,68810.58832079543
Bamyan,192.0,1129.0600592957117,1.2489471158017424,0.9203679777651146,68810.64642561077
Bamyan,192.25,1129.0462696239417,1.22409677812238,0.9020590591988383,68810.70337453879
Bamyan,192.5,1129.0327544370352,1.1997407837108272,0.8841142119625555,68810.75919056733
Bamyan,192.75,1129.0195082683017,1.1758692991406707,0.866526199762193,68810.81389623284
Bamyan,193.0,1129.0065257604344,1.1524726871863598,0.8492879305390355,68810.86751362188
Bamyan,193.25,1128.9938016639744,1.1295415042898338,0.8323924543792294,68810.9200643774
Bamyan,193.5,1128.9813308383705,1.1070665024480173,0.8158329649264271,68810.97156969429
Bamyan,193.75,1128.9691082424504,1.0850386119992155,0.7996027869668481,68811.02205035862
Bamyan,194.0,1128.9571289330606,1.0634489391874111,0.783695374647551,68811.07152675315
Bamyan,194.25,1128.945388065067,1.0422887661622653,0.7681043114764343,68811.12001885733
Bamyan,194.5,1128.9338808902592,1.0215495490603521,0.7528233088693647,68811.16754625185
Bamyan,194.75,1128.9226027577206,1.0012229188668604,0.7378462065660651,68811.21412811689
Bamyan,195.0,1128.9115491109212,0.9813006760681451,0.7231669688837368,68811.25978324417
Bamyan,195.25,1128.9007154809128,0.961774778406446,0.7087796758149238,68811.30453006491
Bamyan,195.5,1128.8900974861635,0.9426373405815106,0.6946785228078812,68811.34838665048
Bamyan,195.75,1128.8796908325494,0.9238806342369226,0.680857820756455,68811.3913707125
Bamyan,196.0,1128.8694913116292,0.905497084948778,0.6673119937016138,68811.43349960976
Bamyan,196.25,1128.8594948026978,0.8874792760180473,0.6540355814970468,68811.47479033982
Bamyan,196.5,1128.8496972664377,0.869819936948653,0.641023231531665,68811.51525956513
Bamyan,196.75,1128.840094741393,0.8525119371124672,0.628269694102786,68811.55492362744
Bamyan,197.0,1128.8306833439703,0.8355482857493117,0.615769822416134,68811.59379854791
Bamyan,197.25,1128.8214592682782,0.8189221316836846,0.6035185723752279,68811.63190002771
Bamyan,197.5,1128.812418784632,0.8026267607426745,0.5915110005741131,68811.6692434541
Bamyan,197.75,1128.8035582414068,0.7866555991104903,0.5797422667357496,68811.70584389279
Bamyan,198.0,1128.794874057894,0.7710022004116792,0.56820762435677,68811.7417161174
Bamyan,198.25,1128.7863627226425,0.7556602427349736,0.5569024185276655,68811.77687461615
Bamyan,198.5,1128.7780207934595,0.740623528633291,0.5458220859327872,68811.81133359202
Bamyan,198.75,1128.7698448970793,0.7258859845354809,0.5349621544118985,68811.84510696401
Bamyan,199.0,1128.7618317282063,0.7114416591288212,0.5243182416629031,68811.87820837105
Bamyan,199.25,1128.7539780504853,0.6972847250851514,0.513886056534058,68811.91065116794
Bamyan,199.5,1128.7462806899284,0.6834094671958713,0.5036613903950992,68811.94244845252
Bamyan,199.75,1128.7387365340614,0.6698102808419066,0.4936401160142239,68811.97361306913
Bamyan,200.0,1128.7313425319255,0.6564816719937087,0.48381818755809114,68812.00415760856
Bamyan,200.25,1128.7240956936594,0.6434182564716304,0.47419164004027764,68812.03409440987
Bamyan,200.5,1128.7169930899108,0.6306147589728025,0.46475658851141766,68812.06343556265
Bamyan,200.75,1128.7100318522682,0.6180660138193804,0.4555092286475127,68812.09219290531
Bamyan,201.0,1128.7032091674155,0.6057669544141036,0.4464458290628357,68812.12037804915
Bamyan,201.25,1128.696522276586,0.5937126122615889,0.4375627305906715,68812.1480023806
Bamyan,201.5,1128.6899684755629,0.5818981169683315,0.428856346283317,68812.17507706123
Bamyan,201.75,1128.6835451142922,0.5703186955532323,0.4203231608985749,68812.2016130293
Bamyan,202.0,1128.6772495963587,0.5589696715752632,0.411959730180813,68812.22762100193
Bamyan,202.25,1128.6710793794816,0.5478464660042537,0.40376268153332723,68812.25311147302
Bamyan,202.5,1128.6650319701714,0.5369445875787585,0.39572870698020185,68812.27809473532
Bamyan,202.75,1128.6591049232288,0.5262596319096807,0.38785456250727335,68812.3025808824
Bamyan,203.0,1128.6532958417463,0.5157872814802724,0.3801370680621302,68812.32657980875
Bamyan,203.25,1128.6476023768453,0.5055233051803939,0.3725731072081085,68812.35010121082
Bamyan,203.5,1128.6420222269478,0.49546355704701855,0.36515962613815334,68812.3731545899
Bamyan,203.75,1128.6365531388358,0.4856039781640374,0.357893635086157,68812.39574924795
Bamyan,204.0,1128.6311929026358,0.47594058760702207,0.3507722017152349,68812.41789430809
Bamyan,204.25,1128.6259393511452,0.4664694812355235,0.34379245022998794,68812.43959871744
Bamyan,204.5,1128.6207903598322,0.4571868316930718,0.33695156137650273,68812.46087124714
Bamyan,204.75,1128.6157438467458,0.4480888882425877,0.33024677232046284,68812.48172049272
Bamyan,205.0,1128.6107977714885,0.4391719749606683,0.3236753752789155,68812.50215487831
Bamyan,205.25,1128.6059501369025,0.43043249377583614,0.31723471974481776,68812.52218264961
Bamyan,205.5,1128.6011989846454,0.4218669164784512,0.3109222066576229,68812.54181189225
Bamyan,205.75,1128.596542394006,0.41347178258947,0.30473528683755874,68812.5610505366
Bamyan,206.0,1128.5919784819037,0.405243699360446,0.2986714609856278,68812.57990635779
Bamyan,206.25,1128.5875054028886,0.3971793417735294,0.2927282796836072,68812.59838697569
Bamyan,206.5,1128.5831213482463,0.38927545094756383,0.28690334220298613,68812.61649985865
Bamyan,206.75,1128.578824547261,0.3815288364386056,0.28119429816405733,68812.63425231818
Bamyan,207.0,1128.5746132647073,0.3739363716974135,0.27559884423796693,68812.6516515194
Bamyan,207.25,1128.570485798476,0.3664949897915484,0.27011472100582856,68812.66870449077
Bamyan,207.5,1128.566440479573,0.35920168340434516,0.2647397129579646,68812.6854181241
Bamyan,207.75,1128.5624756721188,0.352053504834913,0.25947164849390625,68812.7017991746
Bamyan,208.0,1128.5585897730014,0.34504756537587616,0.2543083994604306,68812.7178542622
Bamyan,208.25,1128.554781211708,0.3381810350421846,0.24924788091653308,68812.73358987237
Bamyan,208.5,1128.5510484507136,0.33145114325741926,0.24428805165836212,68812.74901235441
Bamyan,208.75,1128.5473899818357,0.3248551722774162,0.23942690939852979,68812.76412793653
Bamyan,209.0,1128.5438043259662,0.3183904567098994,0.2346624904123874,68812.77894272696
Bamyan,209.25,1128.5402900330707,0.3120543835144804,0.22999286953802545,68812.79346271392
Bamyan,209.5,1128.536845682182,0.30584439198854096,0.22541616016584656,68812.8076937657
Bamyan,209.75,1128.5334698805277,0.29975797221324135,0.22093051307887324,68812.82164163422
Bamyan,210.0,1128.5301612650053,0.2937926677212894,0.21653411840012918,68812.83531194892
Bamyan,210.25,1128.5269184995348,0.2879460707125551,0.21222520209991,68812.8487102277
Bamyan,210.5,1128.5237402735013,0.28221581924617517,0.20800202393158707,68812.86184188336
Bamyan,210.75,1128.5206253017539,0.2765995972405529,0.2038628774316075,68812.87471222361
Bamyan,211.0,1128.517572324605,0.2710951344733583,0.19980608991949422,68812.88732645105
Bamyan,211.25,1128.5145801076465,0.26570020624857943,0.19583002225133744,68812.8996896639
Bamyan,211.5,1128.511647441294,0.2604126325976161,0.19193306820979253,68812.91180685794
Bamyan,211.75,1128.5087731418405,0.2552302801716834,0.18811365590389825,68812.92368292213
Bamyan,212.0,1128.50595604826,0.2501510564736666,0.18437024353869233,68812.93532265177
Bamyan,212.25,1128.5031950217697,0.24517290907187564,0.18070131883635182,68812.94673075037
Bamyan,212.5,1128.5004889458303,0.24029382560004575,0.17710539903619313,68812.95791182958
Bamyan,212.75,1128.497836726146,0.23551183375733714,0.17358103089467203,68812.96887040924
Bamyan,213.0,1128.4952372903028,0.23082500065972716,0.1701267902045598,68812.97961091888
Bamyan,213.25,1128.492689587916,0.22623143312217833,0.16674128198360844,68812.99013769702
Bamyan,213.5,1128.4901925907268,0.22172927782302607,0.16342314061001212,68813.00045499089
Bamyan,213.75,1128.4877452899723,0.21731671656056362,0.16017102633741867,68813.01056696718
Bamyan,214.0,1128.4853466962652,0.2129919660374536,0.15698362513604375,68813.0204777126
Bamyan,214.25,1128.4829958395935,0.20875327786072806,0.15385964869267105,68813.03019123389
Bamyan,214.5,1128.4806917693202,0.20459893854178834,0.15079783441065217,68813.03971145778
Bamyan,214.75,1128.4784335537681,0.20052726874961224,0.14779694485631037,68813.04904223268
Bamyan,215.0,1128.4762202806173,0.1965366240420741,0.14485576828258687,68813.05818732711
Bamyan,215.25,1128.474051056635,0.19262539436758078,0.14197311827581724,68813.06715043077
Bamyan,215.5,1128.4719250054698,0.18879200008784217,0.13914783083136448,68813.07593516367
Bamyan,215.75,1128.4698412675953,0.1850348918805439,0.13637876428186177,68813.0845450763
Bamyan,216.0,1128.4677990003122,0.18135255073934747,0.1336647992972124,68813.09298364971
Bamyan,216.25,1128.4657973777473,0.17774348797389028,0.1310048388845899,68813.10125429544
Bamyan,216.5,1128.4638355905192,0.17420624460828682,0.12839780794303018,68813.10936035699
Bamyan,216.75,1128.4619128459583,0.17073939179095438,0.1258426535529386,68813.11730510875
Bamyan,217.0,1128.460028368205,0.16734153095977433,0.12333834510792918,68813.12509175579
Bamyan,217.25,1128.4581813960483,0.16401128994920833,0.12088387145206017,68813.13272344261
Bamyan,217.5,1128.4563711828432,0.16074732283914864,0.11847824076841318,68813.14020325361
Bamyan,217.75,1128.4545969965097,0.15754830995491814,0.11612048057909319,68813.14753421301
Bamyan,218.0,1128.4528581195334,0.15441295786727038,0.11380963774522852,68813.15471928491
Bamyan,218.25,1128.451153848807,0.15133999910717869,0.11154477825613086,68813.16176137389
Bamyan,218.5,1128.4494834953682,0.1483281917030538,0.10932498687882404,68813.16866332611
Bamyan,218.75,1128.4478463853065,0.1453763208112385,0.10714936836319358,68813.17542792558
Bamyan,219.0,1128.4462418575497,0.14248319472299464,0.10501704450687817,68813.18205790328
Bamyan,219.25,1128.4446692635909,0.1396476443723119,0.10292715379262869,68813.18855593831
Bamyan,219.5,1128.443127967487,0.13686852333590788,0.10087885138830817,68813.19492465786
Bamyan,219.75,1128.4416173458608,0.13414470783322793,0.09887130914689185,68813.20116663723
Bamyan,220.0,1128.4401367878938,0.13147509671702556,0.09690371559951584,68813.20728439986
Bamyan,220.25,1128.4386856947694,0.12885861047139616,0.09497527521275832,68813.21328041962
Bamyan,220.5,1128.437263480791,0.1262941932318046,0.09308520987277684,68813.21915711617
Bamyan,220.75,1128.4358695720066,0.12378081029930842,0.09123275706207848,68813.2249168607
Bamyan,221.0,1128.4345034052628,0.12131744643718526,0.0894171686051746,68813.23056197976
Bamyan,221.25,1128.4331644282056,0.11890310587093306,0.08763771066858088,68813.23609475532
Bamyan,221.5,1128.4318520992795,0.11653681228826998,0.08589366376081728,68813.24151742474
Bamyan,221.75,1128.430565887728,0.11421760883913441,0.08418432273240807,68813.24683218077
Bamyan,222.0,1128.4293052734529,0.1119445578814664,0.08250899658806758,68813.25204117213
Bamyan,222.25,1128.428069746809,0.10971674061967975,0.0808670082141545,68813.25714650442
Bamyan,222.5,1128.4268588094558,0.10753325863389343,0.0792576955082887,68813.26215023646
Bamyan,222.75,1128.4256719725201,0.1053932305681658,0.07768040894319665,68813.26705438804
Bamyan,223.0,1128.4245087563736,0.1032957917287721,0.07613451127066458,68813.27186094069
Bamyan,223.25,1128.4233686906323,0.10124009408420442,0.0746193775215385,68813.27657183782
Bamyan,223.5,1128.4222513141567,0.09922530626517181,0.0731343950057242,68813.28118898463
Bamyan,223.75,1128.4211561750526,0.09725061356460016,0.07167896331218725,68813.28571424814
Bamyan,224.0,1128.4200828304251,0.09531521749754696,0.07025249398369263,68813.29014945816
Bamyan,224.25,1128.4190308465636,0.09341833613781785,0.06885441075980497,68813.29449640661
Bamyan,224.5,1128.4179997992253,0.09155920462499624,0.0674841499548454,68813.29875684626
Bamyan,224.75,1128.416989272112,0.08973707241845358,0.06614115843630944,68813.3029324971
Bamyan,225.0,1128.415998856806,0.08795120318218569,0.06482489353996375,68813.30702504654
Bamyan,225.25,1128.41502815277,0.08620087478481271,0.06353482306984606,68813.31103614945
Bamyan,225.5,1128.4140767673473,0.0844853792995792,0.06227042529826524,68813.31496742812
Bamyan,225.75,1128.4131443157617,0.08280402300435404,0.06103118896580123,68813.31882047234
Bamyan,226.0,1128.4122304208931,0.08115612597781631,0.05981661298295757,68813.32259684021
Bamyan,226.25,1128.411334713448,0.07954102240968033,0.058626206654778766,68813.32629805755
Bamyan,226.5,1128.4104568322741,0.07795806116597338,0.057459490100880334,68813.32992561652
Bamyan,226.75,1128.409596422967,0.07640660327623407,0.05631599240518388,68813.33348098141
Bamyan,227.0,1128.40875313781,0.07488602182462727,0.05519525153564186,68813.3369655889
Bamyan,227.25,1128.4079266357733,0.07339570194994412,0.05409681434423756,68813.34038084799
Bamyan,227.5,1128.4071165825144,0.071935040845602,0.053020236566985145,68813.34372814014
Bamyan,227.75,1128.4063226503786,0.07050344775964457,0.05196508282392961,68813.3470088191
Bamyan,228.0,1128.4055445182967,0.0691003438121462,0.0509309264843542,68813.35022421146
Bamyan,228.25,1128.4047818715985,0.06772516166033357,0.04991734941695009,68813.35337561739
Bamyan,228.5,1128.4040344028288,0.06637734696860005,0.04892394307452993,68813.35646430719
Bamyan,228.75,1128.403301810373,0.06505635593051907,0.04795030666990286,68813.35949152708
Bamyan,229.0,1128.4025837982635,0.06376165492006172,0.04699604691880233,68813.36245849995
Bamyan,229.25,1128.4018800761812,0.06249272049159665,0.046060778039886036,68813.36536642534
Bamyan,229.5,1128.4011903594528,0.06124903937989009,0.045144121754735936,68813.36821647947
Bamyan,229.75,1128.4005143690536,0.060030108500105914,0.04424570728785826,68813.37100981521
Bamyan,230.0,1128.3998518316052,0.05883543494780557,0.043365171366683504,68813.37374756213
Bamyan,230.25,1128.3992024790357,0.05766453538419143,0.04250215776732806,68813.37643082788
Bamyan,230.5,1128.3985660492624,0.05651693726988692,0.0416563182222298,68813.3790606953
Bamyan,230.75,1128.3979422857144,0.055392178002213424,0.04082731178701387,68813.38163822456
Bamyan,231.0,1128.3973309365651,0.05428980353142707,0.04001480382091182,68813.38416445615
Bamyan,231.25,1128.3967317547324,0.05320936836063417,0.03921846598669931,68813.38664041097
Bamyan,231.5,1128.3961444978784,0.0521504355457912,0.03843797625069603,68813.38906709038
Bamyan,231.75,1128.3955689284094,0.051112576695704806,0.03767301888276579,68813.39144547607
Bamyan,232.0,1128.3950048134757,0.05009537197203184,0.0369232844563164,68813.39377653015
Bamyan,232.25,1128.394451924946,0.049098410041894566,0.03618846981334365,68813.39606119525
Bamyan,232.5,1128.3939100390826,0.0481212874946666,0.03546827763307351,68813.39830039584
Bamyan,232.75,1128.3933789374248,0.0471636104343825,0.03476241760548864,68813.4004950346
Bamyan,233.0,1128.3928584058276,0.046224992746035365,0.03407060515529606,68813.40264599632
Bamyan,233.25,1128.39234823411,0.0453050554600238,0.03339256097352787,68813.40475414951
Bamyan,233.5,1128.3918482160539,0.04440342675215191,0.03272801101754133,68813.40682034624
Bamyan,233.75,1128.3913581494048,0.04351974194362929,0.03207668651101878,68813.4088454222
Bamyan,234.0,1128.3908778358718,0.042653643501071044,0.0314383239439677,68813.41083019674
Bamyan,234.25,1128.3904070811268,0.04180478103649774,0.030812665072720673,68813.41277547283
Bamyan,234.5,1128.389945694786,0.04097281127163628,0.03019945689360305,68813.41468203711
Bamyan,234.75,1128.3894934901023,0.04015739748637268,0.029598451235274124,68813.41655066123
Bamyan,235.0,1128.3890502847898,0.039358211005143445,0.029009405854109792,68813.4183820984
Bamyan,235.25,1128.3886159002,0.03857492970828582,0.02843208333838917,68813.42017708681
Bamyan,235.5,1128.3881901609748,0.03780723740992914,0.027866250649788045,68813.42193635102
Bamyan,235.75,1128.3877728950472,0.037054823857994836,0.027311679123378868,68813.42366060203
Bamyan,236.0,1128.387363933642,0.036317384734196434,0.026768144467630765,68813.42535053722
Bamyan,236.25,1128.3869631112752,0.03559462165403955,0.02623542676440952,68813.42700684037
Bamyan,236.5,1128.3865702657536,0.03488624216682192,0.025713310468977582,68813.42863018168
Bamyan,236.75,1128.3861852381754,0.03419195975563335,0.025201584409994076,68813.43022121771
Bamyan,237.0,1128.3858078727058,0.03351149343298558,0.024700041491034556,68813.43178059244
Bamyan,237.25,1128.3854380169826,0.03284456847457671,0.02420847923049108,68813.43330893537
Bamyan,237.5,1128.385075522053,0.03219091630141896,0.023726699675971102,68813.43480686203
Bamyan,237.75,1128.3847202416837,0.03155027323822806,0.023254508489312407,68813.43627497664
Bamyan,238.0,1128.3843720323564,0.030922380505583973,0.02279171494080286,68813.43771387226
Bamyan,238.25,1128.384030753269,0.030306984219930902,0.022338131909180388,68813.43912413066
Bamyan,238.5,1128.383696266334,0.0297038353935773,0.021893575881632998,68813.44050632245
Bamyan,238.75,1128.3833684361803,0.02911268993469587,0.02145786695379876,68813.44186100698
Bamyan,239.0,1128.3830471301512,0.028533308647323553,0.021030828829765827,68813.44318873243
Bamyan,239.25,1128.3827322182872,0.02796545719670116,0.02061228879651,68813.44449003578
Bamyan,239.5,1128.3824235730738,0.02740890565802344,0.020202077390586617,68813.44576544393
Bamyan,239.75,1128.382121070159,0.026863429808684298,0.019800029350595386,68813.44701547074
Bamyan,240.0,1128.3818245876844,0.026328809921234108,0.01940598272829372,68813.44824061972
Bamyan,240.25,1128.3815340060157,0.02580483027966273,0.0190197785320591,68813.44944138524
Bamyan,240.5,1128.381249207744,0.02529127917939949,0.018641260726889108,68813.4506182524
Bamyan,240.75,1128.3809700776853,0.024787948927313196,0.01827027623440139,68813.4517716972
Bamyan,241.0,1128.38069650288,0.024294635841712132,0.01790667493283369,68813.4529021864
Bamyan,241.25,1128.3804283725938,0.02381114025234405,0.017550309657043826,68813.45401017755
Bamyan,241.5,1128.380165578317,0.023337266500396192,0.017201036198509694,68813.45509611904
Bamyan,241.75,1128.379908013748,0.02287282290826352,0.01685871328303469,68813.45616045012
Bamyan,242.0,1128.3796555745641,0.022417621366332702,0.01652320226563743,68813.45720360187
Bamyan,242.25,1128.379408159083,0.021971478526642163,0.016194368010373383,68813.45822599444
Bamyan,242.5,1128.3791656676776,0.02153421474643328,0.015872078112246155,68813.45922803953
Bamyan,242.75,1128.37892800253,0.021105653645099785,0.015556202570637268,68813.46021014132
Bamyan,243.0,1128.3786950676317,0.02068562210418781,0.01524661378930618,68813.46117269654
Bamyan,243.25,1128.3784667687828,0.020273950267395837,0.014943186576390273,68813.46211609444
Bamyan,243.5,1128.3782430135936,0.019870471540574742,0.014645798144404854,68813.46304071679
Bamyan,243.75,1128.378023711483,0.01947502259172777,0.014354328110243158,68813.46394693787
Bamyan,244.0,1128.377808773679,0.019087443351010536,0.014068658495176344,68813.46483512454
Bamyan,244.25,1128.3775981132194,0.018707577010731037,0.013788673724853501,68813.4657056361
Bamyan,244.5,1128.3773916447956,0.018335269744860237,0.013514260422380006,68813.4665588251
Bamyan,244.75,1128.3771892850195,0.017970371192088237,0.013245307763949063,68813.46739503609
